train_loss,server lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.308677613735199,[0.1],False,1,9f643_00026,2024-03-02_21-44-56,1709387096,1.9916765689849854,1.9916765689849854,23956,LAPTOP-E0GFNU3R,127.0.0.1,1.9916765689849854,1
2.2965292036533356,[0.1],False,2,9f643_00026,2024-03-02_21-44-57,1709387097,0.3281233310699463,2.3197999000549316,23956,LAPTOP-E0GFNU3R,127.0.0.1,2.3197999000549316,2
2.294958859682083,[0.1],False,3,9f643_00026,2024-03-02_21-44-57,1709387097,0.39893579483032227,2.718735694885254,23956,LAPTOP-E0GFNU3R,127.0.0.1,2.718735694885254,3
2.2923010289669037,[0.1],False,4,9f643_00026,2024-03-02_21-44-57,1709387097,0.3859682083129883,3.104703903198242,23956,LAPTOP-E0GFNU3R,127.0.0.1,3.104703903198242,4
2.282800167798996,[0.1],False,5,9f643_00026,2024-03-02_21-44-58,1709387098,0.4168884754180908,3.521592378616333,23956,LAPTOP-E0GFNU3R,127.0.0.1,3.521592378616333,5
2.2808375358581543,[0.1],False,6,9f643_00026,2024-03-02_21-44-58,1709387098,0.4089071750640869,3.93049955368042,23956,LAPTOP-E0GFNU3R,127.0.0.1,3.93049955368042,6
2.2718019485473633,[0.1],False,7,9f643_00026,2024-03-02_21-44-59,1709387099,0.43184566497802734,4.362345218658447,23956,LAPTOP-E0GFNU3R,127.0.0.1,4.362345218658447,7
2.266846179962158,[0.1],False,8,9f643_00026,2024-03-02_21-44-59,1709387099,0.41487717628479004,4.777222394943237,23956,LAPTOP-E0GFNU3R,127.0.0.1,4.777222394943237,8
2.256077527999878,[0.1],False,9,9f643_00026,2024-03-02_21-45-00,1709387100,0.43484020233154297,5.21206259727478,23956,LAPTOP-E0GFNU3R,127.0.0.1,5.21206259727478,9
2.250815063714981,[0.1],False,10,9f643_00026,2024-03-02_21-45-00,1709387100,0.4379265308380127,5.649989128112793,23956,LAPTOP-E0GFNU3R,127.0.0.1,5.649989128112793,10
2.2431041598320007,[0.1],False,11,9f643_00026,2024-03-02_21-45-00,1709387100,0.4448113441467285,6.0948004722595215,23956,LAPTOP-E0GFNU3R,127.0.0.1,6.0948004722595215,11
2.2323803305625916,[0.1],False,12,9f643_00026,2024-03-02_21-45-01,1709387101,0.4468069076538086,6.54160737991333,23956,LAPTOP-E0GFNU3R,127.0.0.1,6.54160737991333,12
2.227377623319626,[0.1],False,13,9f643_00026,2024-03-02_21-45-01,1709387101,0.4378323554992676,6.979439735412598,23956,LAPTOP-E0GFNU3R,127.0.0.1,6.979439735412598,13
2.2020170092582703,[0.1],False,14,9f643_00026,2024-03-02_21-45-02,1709387102,0.4448130130767822,7.42425274848938,23956,LAPTOP-E0GFNU3R,127.0.0.1,7.42425274848938,14
2.2027951776981354,[0.1],False,15,9f643_00026,2024-03-02_21-45-02,1709387102,0.4468064308166504,7.87105917930603,23956,LAPTOP-E0GFNU3R,127.0.0.1,7.87105917930603,15
2.177450478076935,[0.1],False,16,9f643_00026,2024-03-02_21-45-03,1709387103,0.45378684997558594,8.324846029281616,23956,LAPTOP-E0GFNU3R,127.0.0.1,8.324846029281616,16
2.1618210673332214,[0.1],False,17,9f643_00026,2024-03-02_21-45-03,1709387103,0.35704827308654785,8.681894302368164,23956,LAPTOP-E0GFNU3R,127.0.0.1,8.681894302368164,17
2.135280728340149,[0.1],False,18,9f643_00026,2024-03-02_21-45-04,1709387104,0.5116348266601562,9.19352912902832,23956,LAPTOP-E0GFNU3R,127.0.0.1,9.19352912902832,18
2.1146773397922516,[0.1],False,19,9f643_00026,2024-03-02_21-45-04,1709387104,0.3610341548919678,9.554563283920288,23956,LAPTOP-E0GFNU3R,127.0.0.1,9.554563283920288,19
2.068198025226593,[0.1],False,20,9f643_00026,2024-03-02_21-45-04,1709387104,0.5036537647247314,10.05821704864502,23956,LAPTOP-E0GFNU3R,127.0.0.1,10.05821704864502,20
2.0550569146871567,[0.1],False,21,9f643_00026,2024-03-02_21-45-05,1709387105,0.4459216594696045,10.504138708114624,23956,LAPTOP-E0GFNU3R,127.0.0.1,10.504138708114624,21
2.001072809100151,[0.1],False,22,9f643_00026,2024-03-02_21-45-05,1709387105,0.2573122978210449,10.761451005935669,23956,LAPTOP-E0GFNU3R,127.0.0.1,10.761451005935669,22
1.9714219570159912,[0.1],False,23,9f643_00026,2024-03-02_21-45-05,1709387105,0.3141610622406006,11.07561206817627,23956,LAPTOP-E0GFNU3R,127.0.0.1,11.07561206817627,23
1.9119680672883987,[0.1],False,24,9f643_00026,2024-03-02_21-45-06,1709387106,0.3002002239227295,11.375812292098999,23956,LAPTOP-E0GFNU3R,127.0.0.1,11.375812292098999,24
1.8555732369422913,[0.1],False,25,9f643_00026,2024-03-02_21-45-06,1709387106,0.24334979057312012,11.61916208267212,23956,LAPTOP-E0GFNU3R,127.0.0.1,11.61916208267212,25
1.781416803598404,[0.1],False,26,9f643_00026,2024-03-02_21-45-06,1709387106,0.2293858528137207,11.84854793548584,23956,LAPTOP-E0GFNU3R,127.0.0.1,11.84854793548584,26
1.6891754865646362,[0.1],False,27,9f643_00026,2024-03-02_21-45-06,1709387106,0.23138213157653809,12.079930067062378,23956,LAPTOP-E0GFNU3R,127.0.0.1,12.079930067062378,27
1.651305466890335,[0.1],False,28,9f643_00026,2024-03-02_21-45-07,1709387107,0.2373659610748291,12.317296028137207,23956,LAPTOP-E0GFNU3R,127.0.0.1,12.317296028137207,28
1.5040085166692734,[0.1],False,29,9f643_00026,2024-03-02_21-45-07,1709387107,0.23736572265625,12.554661750793457,23956,LAPTOP-E0GFNU3R,127.0.0.1,12.554661750793457,29
1.4375814348459244,[0.1],True,30,9f643_00026,2024-03-02_21-45-07,1709387107,0.24335122108459473,12.798012971878052,23956,LAPTOP-E0GFNU3R,127.0.0.1,12.798012971878052,30
