train_loss,server lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.309872531890869,[0.1],False,1,9f643_00004,2024-03-02_21-42-22,1709386942,1.3992536067962646,1.3992536067962646,14432,LAPTOP-E0GFNU3R,127.0.0.1,1.3992536067962646,1
2.2954866886138916,[0.1],False,2,9f643_00004,2024-03-02_21-42-22,1709386942,0.2982017993927002,1.6974554061889648,14432,LAPTOP-E0GFNU3R,127.0.0.1,1.6974554061889648,2
2.292167615890503,[0.1],False,3,9f643_00004,2024-03-02_21-42-22,1709386942,0.29421353340148926,1.991668939590454,14432,LAPTOP-E0GFNU3R,127.0.0.1,1.991668939590454,3
2.285220813751221,[0.1],False,4,9f643_00004,2024-03-02_21-42-23,1709386943,0.2922184467315674,2.2838873863220215,14432,LAPTOP-E0GFNU3R,127.0.0.1,2.2838873863220215,4
2.2754005670547484,[0.1],False,5,9f643_00004,2024-03-02_21-42-23,1709386943,0.2952089309692383,2.5790963172912598,14432,LAPTOP-E0GFNU3R,127.0.0.1,2.5790963172912598,5
2.2708235502243044,[0.1],False,6,9f643_00004,2024-03-02_21-42-23,1709386943,0.28618383407592773,2.8652801513671875,14432,LAPTOP-E0GFNU3R,127.0.0.1,2.8652801513671875,6
2.2617886543273924,[0.1],False,7,9f643_00004,2024-03-02_21-42-23,1709386943,0.2769312858581543,3.142211437225342,14432,LAPTOP-E0GFNU3R,127.0.0.1,3.142211437225342,7
2.2509896516799928,[0.1],False,8,9f643_00004,2024-03-02_21-42-24,1709386944,0.2861766815185547,3.4283881187438965,14432,LAPTOP-E0GFNU3R,127.0.0.1,3.4283881187438965,8
2.2348671913146974,[0.1],False,9,9f643_00004,2024-03-02_21-42-24,1709386944,0.28995537757873535,3.718343496322632,14432,LAPTOP-E0GFNU3R,127.0.0.1,3.718343496322632,9
2.2253718614578246,[0.1],False,10,9f643_00004,2024-03-02_21-42-24,1709386944,0.3001987934112549,4.018542289733887,14432,LAPTOP-E0GFNU3R,127.0.0.1,4.018542289733887,10
2.217116951942444,[0.1],False,11,9f643_00004,2024-03-02_21-42-25,1709386945,0.30219268798828125,4.320734977722168,14432,LAPTOP-E0GFNU3R,127.0.0.1,4.320734977722168,11
2.205011224746704,[0.1],False,12,9f643_00004,2024-03-02_21-42-25,1709386945,0.3048570156097412,4.625591993331909,14432,LAPTOP-E0GFNU3R,127.0.0.1,4.625591993331909,12
2.182317852973938,[0.1],False,13,9f643_00004,2024-03-02_21-42-25,1709386945,0.32398080825805664,4.949572801589966,14432,LAPTOP-E0GFNU3R,127.0.0.1,4.949572801589966,13
2.1558846712112425,[0.1],False,14,9f643_00004,2024-03-02_21-42-26,1709386946,0.3124082088470459,5.261981010437012,14432,LAPTOP-E0GFNU3R,127.0.0.1,5.261981010437012,14
2.150251317024231,[0.1],False,15,9f643_00004,2024-03-02_21-42-26,1709386946,0.31018924713134766,5.572170257568359,14432,LAPTOP-E0GFNU3R,127.0.0.1,5.572170257568359,15
2.1120493173599244,[0.1],False,16,9f643_00004,2024-03-02_21-42-26,1709386946,0.30867815017700195,5.880848407745361,14432,LAPTOP-E0GFNU3R,127.0.0.1,5.880848407745361,16
2.1106022596359253,[0.1],False,17,9f643_00004,2024-03-02_21-42-27,1709386947,0.3011956214904785,6.18204402923584,14432,LAPTOP-E0GFNU3R,127.0.0.1,6.18204402923584,17
2.068222737312317,[0.1],False,18,9f643_00004,2024-03-02_21-42-27,1709386947,0.3007853031158447,6.482829332351685,14432,LAPTOP-E0GFNU3R,127.0.0.1,6.482829332351685,18
2.0451186418533327,[0.1],False,19,9f643_00004,2024-03-02_21-42-27,1709386947,0.3137929439544678,6.796622276306152,14432,LAPTOP-E0GFNU3R,127.0.0.1,6.796622276306152,19
1.9931028842926026,[0.1],False,20,9f643_00004,2024-03-02_21-42-27,1709386947,0.29720497131347656,7.093827247619629,14432,LAPTOP-E0GFNU3R,127.0.0.1,7.093827247619629,20
1.9858405947685243,[0.1],False,21,9f643_00004,2024-03-02_21-42-28,1709386948,0.30817627906799316,7.402003526687622,14432,LAPTOP-E0GFNU3R,127.0.0.1,7.402003526687622,21
1.9380274057388305,[0.1],False,22,9f643_00004,2024-03-02_21-42-28,1709386948,0.2952108383178711,7.697214365005493,14432,LAPTOP-E0GFNU3R,127.0.0.1,7.697214365005493,22
1.903052568435669,[0.1],False,23,9f643_00004,2024-03-02_21-42-28,1709386948,0.30019330978393555,7.997407674789429,14432,LAPTOP-E0GFNU3R,127.0.0.1,7.997407674789429,23
1.8596658945083617,[0.1],False,24,9f643_00004,2024-03-02_21-42-29,1709386949,0.30219197273254395,8.299599647521973,14432,LAPTOP-E0GFNU3R,127.0.0.1,8.299599647521973,24
