train_loss,server lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.310816615819931,[0.1],False,1,9f643_00036,2024-03-02_21-46-15,1709387175,0.9793922901153564,0.9793922901153564,18636,LAPTOP-E0GFNU3R,127.0.0.1,0.9793922901153564,1
2.2961231768131256,[0.1],False,2,9f643_00036,2024-03-02_21-46-15,1709387175,0.2692840099334717,1.2486763000488281,18636,LAPTOP-E0GFNU3R,127.0.0.1,1.2486763000488281,2
2.292953073978424,[0.1],False,3,9f643_00036,2024-03-02_21-46-15,1709387175,0.28324389457702637,1.5319201946258545,18636,LAPTOP-E0GFNU3R,127.0.0.1,1.5319201946258545,3
2.2896161675453186,[0.1],False,4,9f643_00036,2024-03-02_21-46-16,1709387176,0.24634218215942383,1.7782623767852783,18636,LAPTOP-E0GFNU3R,127.0.0.1,1.7782623767852783,4
2.2806516289711,[0.1],False,5,9f643_00036,2024-03-02_21-46-16,1709387176,0.2872350215911865,2.065497398376465,18636,LAPTOP-E0GFNU3R,127.0.0.1,2.065497398376465,5
2.28005450963974,[0.1],False,6,9f643_00036,2024-03-02_21-46-16,1709387176,0.28025317192077637,2.345750570297241,18636,LAPTOP-E0GFNU3R,127.0.0.1,2.345750570297241,6
2.267898917198181,[0.1],False,7,9f643_00036,2024-03-02_21-46-16,1709387176,0.27925586700439453,2.6250064373016357,18636,LAPTOP-E0GFNU3R,127.0.0.1,2.6250064373016357,7
2.261835366487503,[0.1],False,8,9f643_00036,2024-03-02_21-46-17,1709387177,0.27725839614868164,2.9022648334503174,18636,LAPTOP-E0GFNU3R,127.0.0.1,2.9022648334503174,8
2.251338005065918,[0.1],False,9,9f643_00036,2024-03-02_21-46-17,1709387177,0.24933528900146484,3.1516001224517822,18636,LAPTOP-E0GFNU3R,127.0.0.1,3.1516001224517822,9
2.241825133562088,[0.1],False,10,9f643_00036,2024-03-02_21-46-17,1709387177,0.2623012065887451,3.4139013290405273,18636,LAPTOP-E0GFNU3R,127.0.0.1,3.4139013290405273,10
2.2369196116924286,[0.1],False,11,9f643_00036,2024-03-02_21-46-17,1709387177,0.2483360767364502,3.6622374057769775,18636,LAPTOP-E0GFNU3R,127.0.0.1,3.6622374057769775,11
2.223984956741333,[0.1],False,12,9f643_00036,2024-03-02_21-46-18,1709387178,0.2652919292449951,3.9275293350219727,18636,LAPTOP-E0GFNU3R,127.0.0.1,3.9275293350219727,12
2.2144808769226074,[0.1],False,13,9f643_00036,2024-03-02_21-46-18,1709387178,0.2672710418701172,4.19480037689209,18636,LAPTOP-E0GFNU3R,127.0.0.1,4.19480037689209,13
2.1868094205856323,[0.1],False,14,9f643_00036,2024-03-02_21-46-18,1709387178,0.25232744216918945,4.447127819061279,18636,LAPTOP-E0GFNU3R,127.0.0.1,4.447127819061279,14
2.190902203321457,[0.1],False,15,9f643_00036,2024-03-02_21-46-19,1709387179,0.27127671241760254,4.718404531478882,18636,LAPTOP-E0GFNU3R,127.0.0.1,4.718404531478882,15
2.1547487378120422,[0.1],False,16,9f643_00036,2024-03-02_21-46-19,1709387179,0.26129651069641113,4.979701042175293,18636,LAPTOP-E0GFNU3R,127.0.0.1,4.979701042175293,16
2.1443149745464325,[0.1],False,17,9f643_00036,2024-03-02_21-46-19,1709387179,0.27227067947387695,5.25197172164917,18636,LAPTOP-E0GFNU3R,127.0.0.1,5.25197172164917,17
2.108042061328888,[0.1],False,18,9f643_00036,2024-03-02_21-46-19,1709387179,0.24833989143371582,5.500311613082886,18636,LAPTOP-E0GFNU3R,127.0.0.1,5.500311613082886,18
2.08633691072464,[0.1],False,19,9f643_00036,2024-03-02_21-46-20,1709387180,0.2752654552459717,5.775577068328857,18636,LAPTOP-E0GFNU3R,127.0.0.1,5.775577068328857,19
2.034708172082901,[0.1],False,20,9f643_00036,2024-03-02_21-46-20,1709387180,0.316011905670166,6.091588973999023,18636,LAPTOP-E0GFNU3R,127.0.0.1,6.091588973999023,20
2.011928930878639,[0.1],False,21,9f643_00036,2024-03-02_21-46-20,1709387180,0.34906816482543945,6.440657138824463,18636,LAPTOP-E0GFNU3R,127.0.0.1,6.440657138824463,21
1.9550160616636276,[0.1],False,22,9f643_00036,2024-03-02_21-46-21,1709387181,0.3371000289916992,6.777757167816162,18636,LAPTOP-E0GFNU3R,127.0.0.1,6.777757167816162,22
1.9142763912677765,[0.1],False,23,9f643_00036,2024-03-02_21-46-21,1709387181,0.3510620594024658,7.128819227218628,18636,LAPTOP-E0GFNU3R,127.0.0.1,7.128819227218628,23
1.8459090739488602,[0.1],False,24,9f643_00036,2024-03-02_21-46-21,1709387181,0.2982027530670166,7.4270219802856445,18636,LAPTOP-E0GFNU3R,127.0.0.1,7.4270219802856445,24
1.7799322009086609,[0.1],False,25,9f643_00036,2024-03-02_21-46-22,1709387182,0.36999988555908203,7.797021865844727,18636,LAPTOP-E0GFNU3R,127.0.0.1,7.797021865844727,25
