train_loss,server lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.310816615819931,[0.1],False,1,9f643_00038,2024-03-02_21-46-22,1709387182,1.4002559185028076,1.4002559185028076,13860,LAPTOP-E0GFNU3R,127.0.0.1,1.4002559185028076,1
2.296639859676361,[0.1],False,2,9f643_00038,2024-03-02_21-46-23,1709387183,0.30518412590026855,1.7054400444030762,13860,LAPTOP-E0GFNU3R,127.0.0.1,1.7054400444030762,2
2.293711245059967,[0.1],False,3,9f643_00038,2024-03-02_21-46-23,1709387183,0.3440830707550049,2.049523115158081,13860,LAPTOP-E0GFNU3R,127.0.0.1,2.049523115158081,3
2.2906493842601776,[0.1],False,4,9f643_00038,2024-03-02_21-46-23,1709387183,0.3400912284851074,2.3896143436431885,13860,LAPTOP-E0GFNU3R,127.0.0.1,2.3896143436431885,4
2.281324803829193,[0.1],False,5,9f643_00038,2024-03-02_21-46-24,1709387184,0.3071784973144531,2.6967928409576416,13860,LAPTOP-E0GFNU3R,127.0.0.1,2.6967928409576416,5
2.2814053297042847,[0.1],False,6,9f643_00038,2024-03-02_21-46-24,1709387184,0.3540530204772949,3.0508458614349365,13860,LAPTOP-E0GFNU3R,127.0.0.1,3.0508458614349365,6
2.270219534635544,[0.1],False,7,9f643_00038,2024-03-02_21-46-24,1709387184,0.35804200172424316,3.4088878631591797,13860,LAPTOP-E0GFNU3R,127.0.0.1,3.4088878631591797,7
2.265633225440979,[0.1],False,8,9f643_00038,2024-03-02_21-46-25,1709387185,0.350083589553833,3.7589714527130127,13860,LAPTOP-E0GFNU3R,127.0.0.1,3.7589714527130127,8
2.2545178532600403,[0.1],False,9,9f643_00038,2024-03-02_21-46-25,1709387185,0.33310675621032715,4.09207820892334,13860,LAPTOP-E0GFNU3R,127.0.0.1,4.09207820892334,9
2.2457749247550964,[0.1],False,10,9f643_00038,2024-03-02_21-46-25,1709387185,0.34108996391296387,4.433168172836304,13860,LAPTOP-E0GFNU3R,127.0.0.1,4.433168172836304,10
2.241319328546524,[0.1],False,11,9f643_00038,2024-03-02_21-46-26,1709387186,0.3151583671569824,4.748326539993286,13860,LAPTOP-E0GFNU3R,127.0.0.1,4.748326539993286,11
2.2305295169353485,[0.1],False,12,9f643_00038,2024-03-02_21-46-26,1709387186,0.2732689380645752,5.021595478057861,13860,LAPTOP-E0GFNU3R,127.0.0.1,5.021595478057861,12
2.2218295633792877,[0.1],False,13,9f643_00038,2024-03-02_21-46-26,1709387186,0.28224635124206543,5.303841829299927,13860,LAPTOP-E0GFNU3R,127.0.0.1,5.303841829299927,13
2.196363091468811,[0.1],False,14,9f643_00038,2024-03-02_21-46-27,1709387187,0.27227234840393066,5.576114177703857,13860,LAPTOP-E0GFNU3R,127.0.0.1,5.576114177703857,14
2.2031845152378082,[0.1],False,15,9f643_00038,2024-03-02_21-46-27,1709387187,0.29621052742004395,5.872324705123901,13860,LAPTOP-E0GFNU3R,127.0.0.1,5.872324705123901,15
2.1687158942222595,[0.1],False,16,9f643_00038,2024-03-02_21-46-27,1709387187,0.2792534828186035,6.151578187942505,13860,LAPTOP-E0GFNU3R,127.0.0.1,6.151578187942505,16
2.161759376525879,[0.1],False,17,9f643_00038,2024-03-02_21-46-27,1709387187,0.2872323989868164,6.438810586929321,13860,LAPTOP-E0GFNU3R,127.0.0.1,6.438810586929321,17
2.129075199365616,[0.1],False,18,9f643_00038,2024-03-02_21-46-28,1709387188,0.2642941474914551,6.703104734420776,13860,LAPTOP-E0GFNU3R,127.0.0.1,6.703104734420776,18
2.1098363399505615,[0.1],False,19,9f643_00038,2024-03-02_21-46-28,1709387188,0.3001980781555176,7.003302812576294,13860,LAPTOP-E0GFNU3R,127.0.0.1,7.003302812576294,19
2.06440469622612,[0.1],False,20,9f643_00038,2024-03-02_21-46-28,1709387188,0.2792537212371826,7.282556533813477,13860,LAPTOP-E0GFNU3R,127.0.0.1,7.282556533813477,20
2.0493959337472916,[0.1],False,21,9f643_00038,2024-03-02_21-46-29,1709387189,0.26828455924987793,7.5508410930633545,13860,LAPTOP-E0GFNU3R,127.0.0.1,7.5508410930633545,21
1.9972863048315048,[0.1],False,22,9f643_00038,2024-03-02_21-46-29,1709387189,0.25531673431396484,7.806157827377319,13860,LAPTOP-E0GFNU3R,127.0.0.1,7.806157827377319,22
1.9667626768350601,[0.1],False,23,9f643_00038,2024-03-02_21-46-29,1709387189,0.3550527095794678,8.161210536956787,13860,LAPTOP-E0GFNU3R,127.0.0.1,8.161210536956787,23
1.9088994413614273,[0.1],False,24,9f643_00038,2024-03-02_21-46-30,1709387190,0.3121659755706787,8.473376512527466,13860,LAPTOP-E0GFNU3R,127.0.0.1,8.473376512527466,24
1.851365178823471,[0.1],False,25,9f643_00038,2024-03-02_21-46-30,1709387190,0.26927924156188965,8.742655754089355,13860,LAPTOP-E0GFNU3R,127.0.0.1,8.742655754089355,25
1.7749436050653458,[0.1],False,26,9f643_00038,2024-03-02_21-46-30,1709387190,0.25531744956970215,8.997973203659058,13860,LAPTOP-E0GFNU3R,127.0.0.1,8.997973203659058,26
1.6801141947507858,[0.1],False,27,9f643_00038,2024-03-02_21-46-30,1709387190,0.2942337989807129,9.29220700263977,13860,LAPTOP-E0GFNU3R,127.0.0.1,9.29220700263977,27
1.6483552753925323,[0.1],False,28,9f643_00038,2024-03-02_21-46-31,1709387191,0.2972095012664795,9.58941650390625,13860,LAPTOP-E0GFNU3R,127.0.0.1,9.58941650390625,28
